nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
MARSEILLE COURSES,B,58,a contacter,,,,,,,,,,,,livraison,Autres activites de poste et de courrier,MARSEILLE,13014,13,04 95 06 80 00,,,ERIC RIVIERE,Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/313297988,https://annuaire-entreprises.data.gouv.fr/entreprise/313297988,"https://www.google.com/maps?q=43.325137106,5.3821559218",https://www.google.com/search?q=MARSEILLE+COURSES+MARSEILLE,https://www.linkedin.com/search/results/companies/?keywords=MARSEILLE+COURSES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MARSEILLE+COURSES&ou=MARSEILLE,https://www.societe.com/cgi-bin/search?champs=313297988,https://fr.trustpilot.com/review/marseillecourses.com,,marseillecourses.com,50-99,PME,1,4,2374553,69142,2024,48,1978-01-01,SARL,,0016,FR60313297988,active,313297988,31329798800047,53.20Z,IMMEUBLE AUSSIBURO 31 BOULEVARD CHARLES MORETTI 13014 MARSEILLE,43.325137106,5.3821559218,,,,,oui,oui,2026-07-27,sirene,MARSEILLE
MATJOE,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,BAZIEGE,31450,31,08 99 87 00 23,,,JOEL URBAN-CURIA (URBAN-CURIA),Président de SAS,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/522112226,https://annuaire-entreprises.data.gouv.fr/entreprise/522112226,"https://www.google.com/maps?q=43.466628915,1.6214075008",https://www.google.com/search?q=MATJOE+BAZIEGE,https://www.linkedin.com/search/results/companies/?keywords=MATJOE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MATJOE&ou=BAZIEGE,https://www.societe.com/cgi-bin/search?champs=522112226,https://fr.trustpilot.com/review/matjoe.com,,matjoe.com,10-19,PME,1,2,1423087,111241,2024,16,2010-05-01,SAS,,0016,FR90522112226,active,522112226,52211222600025,49.41B,LD BEZIAN 535 CHEMIN DE REDON 31450 BAZIEGE,43.466628915,1.6214075008,,,,MATHIEU URBAN-CURIA (URBAN-CURIA) (Directeur Général),oui,oui,2026-07-28,sirene,BAZIEGE
MB TRANS,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,VOREPPE,38340,38,09 44 03 99 88,,,RUCK INVEST,Président de SAS,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/483593976,https://annuaire-entreprises.data.gouv.fr/entreprise/483593976,"https://www.google.com/maps?q=45.304483291,5.6187006162",https://www.google.com/search?q=MB+TRANS+VOREPPE,https://www.linkedin.com/search/results/companies/?keywords=MB+TRANS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MB+TRANS&ou=VOREPPE,https://www.societe.com/cgi-bin/search?champs=483593976,https://fr.trustpilot.com/review/mbtrans.fr,,mbtrans.fr,20-49,PME,1,4,3506614,2057,2024,21,2005-07-15,SAS,,0016,FR82483593976,active,483593976,48359397600044,49.41B,3 CHEMIN DE L'ILE PLANCON 38340 VOREPPE,45.304483291,5.6187006162,,,,,oui,oui,2026-07-28,sirene,VOREPPE
ML TRANSPORTS,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,FONTAINE,38600,38,09 44 03 99 88,,,FAHMI AKRICHE (AKRICHE),Président de SAS,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/791834245,https://annuaire-entreprises.data.gouv.fr/entreprise/791834245,"https://www.google.com/maps?q=45.1860009108222,5.68378887665252",https://www.google.com/search?q=ML+TRANSPORTS+FONTAINE,https://www.linkedin.com/search/results/companies/?keywords=ML+TRANSPORTS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ML+TRANSPORTS&ou=FONTAINE,https://www.societe.com/cgi-bin/search?champs=791834245,https://fr.trustpilot.com/review/mltransports.com,,mltransports.com,6-9,PME,1,2,529957,33300,2022,14,2012-12-01,SAS,,0016,FR04791834245,active,791834245,79183424500023,49.41B,5 RUE RENE CAMPHIN 38600 FONTAINE,45.1860009108222,5.68378887665252,,,,,oui,oui,2026-07-28,sirene,FONTAINE
N.E.W TRANSPORT,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,LES LILAS,93260,93,09 44 03 99 88,,,DALILA HADJ-ABDELKADER,Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/789610789,https://annuaire-entreprises.data.gouv.fr/entreprise/789610789,"https://www.google.com/maps?q=48.876266292395,2.41784594656157",https://www.google.com/search?q=N.E.W+TRANSPORT+LES+LILAS,https://www.linkedin.com/search/results/companies/?keywords=N.E.W+TRANSPORT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=N.E.W+TRANSPORT&ou=LES+LILAS,https://www.societe.com/cgi-bin/search?champs=789610789,https://fr.trustpilot.com/review/newtransport.org,,newtransport.org,20-49,PME,1,3,1989839,97980,2018,14,2012-11-27,SARL,,,FR35789610789,active,789610789,78961078900032,49.41B,145 RUE DE NOISY-LE-SEC 93260 LES LILAS,48.876266292395,2.41784594656157,,,,,oui,oui,2026-07-29,sirene,LES LILAS
NEW TRANSPORT,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,MONTREUIL,93100,93,09 44 03 99 88,,,CELIA GAMAOUNA (SAOUDI),Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/434519112,https://annuaire-entreprises.data.gouv.fr/entreprise/434519112,"https://www.google.com/maps?q=48.8557623134284,2.43970424455776",https://www.google.com/search?q=NEW+TRANSPORT+MONTREUIL,https://www.linkedin.com/search/results/companies/?keywords=NEW+TRANSPORT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=NEW+TRANSPORT&ou=MONTREUIL,https://www.societe.com/cgi-bin/search?champs=434519112,https://fr.trustpilot.com/review/newtransport.org,,newtransport.org,10-19,PME,1,3,660842,6615,2024,25,2001-01-08,SARL,,0016,FR53434519112,active,434519112,43451911200032,49.41B,95 AVENUE DU PRESIDENT WILSON 93100 MONTREUIL,48.8557623134284,2.43970424455776,,,,,oui,oui,2026-07-30,sirene,MONTREUIL
ROBERT FRET,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,LE THILLAY,95500,95,01 39 92 90 56,,,PATRICK ROBERT,Président de SAS,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/301638151,https://annuaire-entreprises.data.gouv.fr/entreprise/301638151,"https://www.google.com/maps?q=48.996828261,2.4764743311",https://www.google.com/search?q=ROBERT+FRET+LE+THILLAY,https://www.linkedin.com/search/results/companies/?keywords=ROBERT+FRET,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ROBERT+FRET&ou=LE+THILLAY,https://www.societe.com/cgi-bin/search?champs=301638151,https://fr.trustpilot.com/review/robertfret.fr,,robertfret.fr,20-49,ETI,1,1,5485874,11816,2025,52,1974-01-01,SAS,,0016,FR10301638151,active,301638151,30163815100011,49.41B,ZI RTE N 17 95500 LE THILLAY,48.996828261,2.4764743311,,,,AUDIMIS GRAND EST (Commissaire aux comptes titulaire); AUDIMIS HDF (Commissaire aux comptes suppléant),oui,oui,2026-08-01,sirene,LE THILLAY
SPEED MOVE,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,GRENAY,38540,38,04 72 23 39 01,,,PASCAL GRANGER,Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/491671335,https://annuaire-entreprises.data.gouv.fr/entreprise/491671335,"https://www.google.com/maps?q=45.66971581,5.081954106",https://www.google.com/search?q=SPEED+MOVE+GRENAY,https://www.linkedin.com/search/results/companies/?keywords=SPEED+MOVE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SPEED+MOVE&ou=GRENAY,https://www.societe.com/cgi-bin/search?champs=491671335,https://fr.trustpilot.com/review/speedmove.fr,,speedmove.fr,20-49,PME,1,5,6185893,166893,2024,20,2006-09-01,SARL,,0016,FR07491671335,active,491671335,49167133500058,49.41B,CHATANAY NORD 38540 GRENAY,45.66971581,5.081954106,,,,,oui,oui,2026-07-27,sirene,GRENAY
TECHNI ALARME,B,58,a contacter,,,,,,,,,,,,reseaux,Travaux d'installation electrique dans tous locaux,IVRY-SUR-SEINE,94200,94,01 43 39 82 00,,,VESTA BIDCO,Président de SAS,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/429149784,https://annuaire-entreprises.data.gouv.fr/entreprise/429149784,"https://www.google.com/maps?q=48.809620043121186,2.3923109714677127",https://www.google.com/search?q=TECHNI+ALARME+IVRY-SUR-SEINE,https://www.linkedin.com/search/results/companies/?keywords=TECHNI+ALARME,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TECHNI+ALARME&ou=IVRY-SUR-SEINE,https://www.societe.com/cgi-bin/search?champs=429149784,https://fr.trustpilot.com/review/technialarme.com,https://fr.linkedin.com/company/technialarme,technialarme.com,20-49,PME,1,6,4392736,865992,2024,26,2000-01-01,SAS,,,FR83429149784,active,429149784,42914978400069,43.21A,6-12 12 RUE TRUILLOT 94200 IVRY-SUR-SEINE,48.809620043121186,2.3923109714677127,,,,,oui,oui,2026-08-02,sirene,IVRY-SUR-SEINE
TINO TRANS,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,LORIOL-SUR-DROME,26270,26,03 84 28 53 34,,,OLIVIER BOUCHET,Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/539458810,https://annuaire-entreprises.data.gouv.fr/entreprise/539458810,"https://www.google.com/maps?q=44.75283536,4.8109752287",https://www.google.com/search?q=TINO+TRANS+LORIOL-SUR-DROME,https://www.linkedin.com/search/results/companies/?keywords=TINO+TRANS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TINO+TRANS&ou=LORIOL-SUR-DROME,https://www.societe.com/cgi-bin/search?champs=539458810,https://fr.trustpilot.com/review/tinotrans.fr,,tinotrans.fr,6-9,PME,1,3,1394309,11086,2021,14,2012-01-01,SARL,,0016,FR21539458810,active,539458810,53945881000030,49.41B,1 IMP CLAUDE DEBUSSY 26270 LORIOL-SUR-DROME,44.75283536,4.8109752287,,,,,oui,oui,2026-07-28,sirene,LORIOL-SUR-DROME
TRANS & CO,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,VAUX-LE-PENIL,77000,77,03 89 20 59 59,,,DARDILHAC (DA SILVA MARIA JULIA),Administrateur,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/390864361,https://annuaire-entreprises.data.gouv.fr/entreprise/390864361,"https://www.google.com/maps?q=48.538505853,2.6837288044",https://www.google.com/search?q=TRANS+%26+CO+VAUX-LE-PENIL,https://www.linkedin.com/search/results/companies/?keywords=TRANS+%26+CO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TRANS+%26+CO&ou=VAUX-LE-PENIL,https://www.societe.com/cgi-bin/search?champs=390864361,https://fr.trustpilot.com/review/transco.fr,https://fr.linkedin.com/company/transco-sas,transco.fr,20-49,PME,1,2,4797007,66987,2024,33,1993-04-01,SA,,0016,FR59390864361,active,390864361,39086436100022,49.41B,ZONE INDUSTRIELLE 399 RUE DU MARECHAL JUIN 77000 VAUX-LE-PENIL,48.538505853,2.6837288044,,,,ALAIN ANDRE DARDILHAC (Président du conseil d'administration et directeur général); SCOTT ALAIN DARDILHAC (Administrateur),oui,oui,2026-07-30,sirene,VAUX-LE-PENIL
TRANSPORTS METOT,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,BEUZEVILLE,27210,27,02 32 42 95 19,,,FIDORG AUDIT,Commissaire aux comptes titulaire,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/720502038,https://annuaire-entreprises.data.gouv.fr/entreprise/720502038,"https://www.google.com/maps?q=49.3377257511302,0.356443777102805",https://www.google.com/search?q=TRANSPORTS+METOT+BEUZEVILLE,https://www.linkedin.com/search/results/companies/?keywords=TRANSPORTS+METOT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TRANSPORTS+METOT&ou=BEUZEVILLE,https://www.societe.com/cgi-bin/search?champs=720502038,https://fr.trustpilot.com/review/transportsmetot.fr,https://www.linkedin.com/company/transportsnicolle,transportsmetot.fr,20-49,PME,1,4,4478096,-9434,2019,54,1972-01-01,SAS,,0016,FR30720502038,active,720502038,72050203800071,49.41B,615 RUE DU 8E BATAILLON PARACHUTISTE BRITANNIQUE 27210 BEUZEVILLE,49.3377257511302,0.356443777102805,,,,BANIC (Président de SAS); GROUPE FIDORG (Commissaire aux comptes suppléant),oui,oui,2026-07-28,sirene,BEUZEVILLE
ANAA,B,58,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,LILLE,59800,59,06 89 38 94 87,,,OTHMAN BEN OTHMAN,Gérant,site+8|tel+10|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/539229823,https://annuaire-entreprises.data.gouv.fr/entreprise/539229823,"https://www.google.com/maps?q=50.637500004,3.0698234611",https://www.google.com/search?q=ANAA+LILLE,https://www.linkedin.com/search/results/companies/?keywords=ANAA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ANAA&ou=LILLE,https://www.societe.com/cgi-bin/search?champs=539229823,https://fr.trustpilot.com/review/anaa.fr,,anaa.fr,10-19,PME,,2,1137470,82368,2021,14,2012-01-01,SARL,,,FR14539229823,active,539229823,53922982300023,49.41B,14 RUE DU VIEUX FAUBOURG 59800 LILLE,50.637500004,3.0698234611,,,,,oui,oui,2026-07-29,sirene,LILLE
R&D ENERGIE,B,57,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-PRIEST,69800,69,,simon.rousseau@rdenergie.ca,mx_ok,R&D BTPI,Président de SAS,email+12|ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/881396683,https://annuaire-entreprises.data.gouv.fr/entreprise/881396683,"https://www.google.com/maps?q=45.7088856573994,4.96339780993271",https://www.google.com/search?q=R%26D+ENERGIE+SAINT-PRIEST,https://www.linkedin.com/search/results/companies/?keywords=R%26D+ENERGIE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=R%26D+ENERGIE&ou=SAINT-PRIEST,https://www.societe.com/cgi-bin/search?champs=881396683,https://fr.trustpilot.com/review/rdenergie.com,https://www.linkedin.com/company/rd-,rdenergie.com,10-19,PME,1,2,2076332,67380,2025,6,2020-01-23,SAS,RGE,"1596, 2609",FR34881396683,active,881396683,88139668300024,43.22B,4 RUE AIME COTTON 69800 SAINT-PRIEST,45.7088856573994,4.96339780993271,site,non,,,oui,oui,2026-08-01,sirene,SAINT-PRIEST
HEXATEL,B,56,a contacter,,,,,,,,,,,,reseaux,Autres activites de telecommunication,NOYAL-SUR-VILAINE,35530,35,,,,PATRICIA LUCIENNE PIERRETTE ANNE,Président du conseil de surveillance,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/523252765,https://annuaire-entreprises.data.gouv.fr/entreprise/523252765,"https://www.google.com/maps?q=48.112409763,-1.538374749",https://www.google.com/search?q=HEXATEL+NOYAL-SUR-VILAINE,https://www.linkedin.com/search/results/companies/?keywords=HEXATEL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=HEXATEL&ou=NOYAL-SUR-VILAINE,https://www.societe.com/cgi-bin/search?champs=523252765,https://fr.trustpilot.com/review/hexatel.com,,hexatel.com,250-499,ETI,27,45,45751608,1400010,2025,16,2010-06-01,SAS,,1539,FR32523252765,active,523252765,52325276500129,61.90Z,PARC D ACTIVITES DES VENTS D OUEST 2 RUE ALAIN COLAS 35530 NOYAL-SUR-VILAINE,48.112409763,-1.538374749,,,,FLORENCE MARIE-ANNE MORIN (MINNE) (Membre du conseil de surveillance); SEBASTIEN JACQUES PIERRE MORIN (Président de SAS); IN EXTENSO IDF AUDIT (Commissaire aux comptes titulaire); MARINE AUDIT SARL (Commissaire aux comptes titulaire),oui,oui,2026-08-01,sirene,NOYAL-SUR-VILAINE
MK ENERGIES,B,56,a contacter,,,,,,,,,,,,reseaux,Travaux d'installation electrique dans tous locaux,SAINT-LEONARD,51500,51,,,,JOHAN ANDRÉ MICHEL MANKA,Directeur Général,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/794576231,https://annuaire-entreprises.data.gouv.fr/entreprise/794576231,"https://www.google.com/maps?q=49.2307300180559,4.10234998226297",https://www.google.com/search?q=MK+ENERGIES+SAINT-LEONARD,https://www.linkedin.com/search/results/companies/?keywords=MK+ENERGIES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MK+ENERGIES&ou=SAINT-LEONARD,https://www.societe.com/cgi-bin/search?champs=794576231,https://fr.trustpilot.com/review/mkenergies.com,,mkenergies.com,100-199,PME,18,29,46859519,2112752,2024,13,2013-07-31,SAS,,"2420, 1597, 2609",FR71794576231,active,794576231,79457623100110,43.21A,LE SEXTANT 2 RUE DE LA CROIX CHAUDRON 51500 SAINT-LEONARD,49.2307300180559,4.10234998226297,,,,ACE ENTREPRISE (Commissaire aux comptes titulaire); GROUPE MANKA (Président de SAS),oui,oui,2026-08-01,sirene,SAINT-LEONARD
RENTOKIL INITIAL,B,56,a contacter,,,,,,,,,,,,proprete,"Desinfection, desinsectisation, deratisation",SAINT-DENIS,93200,93,,,,PATRICE MOROT,Commissaire aux comptes suppléant,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/622052603,https://annuaire-entreprises.data.gouv.fr/entreprise/622052603,"https://www.google.com/maps?q=48.9170444009179,2.34484618060646",https://www.google.com/search?q=RENTOKIL+INITIAL+SAINT-DENIS,https://www.linkedin.com/search/results/companies/?keywords=RENTOKIL+INITIAL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=RENTOKIL+INITIAL&ou=SAINT-DENIS,https://www.societe.com/cgi-bin/search?champs=622052603,https://fr.trustpilot.com/review/rentokilinitial.fr,,rentokilinitial.fr,250-499,ETI,14,64,48214991,3894774,2024,53,1973-01-01,SAS,,1605,FR41622052603,active,622052603,62205260300702,81.29A,39-53-IMMEUBLE PLEYAD 3 39 BOULEVARD ORNANO 93200 SAINT-DENIS,48.9170444009179,2.34484618060646,,,,FABRICE QUINQUENEL (Président de SAS); PASCALE STAELENS (Directeur Général); PRICEWATERHOUSECOOPERS AUDIT (Commissaire aux comptes titulaire),oui,oui,2026-08-02,sirene,SAINT-DENIS
KOESIO AURA TELECOM,B,56,a contacter,,,,,,,,,,,,maintenance,"Installation d'equipements electriques, de materiels electroniques et optiques ou d'autres materiels",VALENCE,26000,26,,,,PHILIPPE ALBERT JEAN AUBERT,Commissaire aux comptes suppléant,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/480844695,https://annuaire-entreprises.data.gouv.fr/entreprise/480844695,"https://www.google.com/maps?q=44.9050110782007,4.90467738442665",https://www.google.com/search?q=KOESIO+AURA+TELECOM+VALENCE,https://www.linkedin.com/search/results/companies/?keywords=KOESIO+AURA+TELECOM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=KOESIO+AURA+TELECOM&ou=VALENCE,https://www.societe.com/cgi-bin/search?champs=480844695,https://fr.trustpilot.com/review/koesioauratelecom.fr,,koesioauratelecom.fr,100-199,ETI,10,13,38738927,3981141,2024,21,2005-02-11,SAS,,1539,FR52480844695,active,480844695,48084469500027,33.20D,53 AVENUE DES LANGORIES 26000 VALENCE,44.9050110782007,4.90467738442665,,,,YOANN SEBASTIEN BONNETON (Directeur Général); MAZARS & SEFCO (Commissaire aux comptes titulaire); KOESIO GROUPE (Président de SAS),oui,oui,2026-08-02,sirene,VALENCE
SERVITRANS,B,56,a contacter,,,,,,,,,,,,livraison,Autres activites de poste et de courrier,LA ROCHELLE,17000,17,,,,JOCELYN SAMUEL ERIC PINEAU,Directeur Général,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/411047673,https://annuaire-entreprises.data.gouv.fr/entreprise/411047673,"https://www.google.com/maps?q=46.1593993092977,-1.19661735115043",https://www.google.com/search?q=SERVITRANS+LA+ROCHELLE,https://www.linkedin.com/search/results/companies/?keywords=SERVITRANS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SERVITRANS&ou=LA+ROCHELLE,https://www.societe.com/cgi-bin/search?champs=411047673,https://fr.trustpilot.com/review/servitrans.net,,servitrans.net,20-49,PME,9,18,2733932,118518,2024,29,1997-01-01,SAS,,0016,FR73411047673,active,411047673,41104767300099,53.20Z,6 RUE DES TROIS FRERES 17000 LA ROCHELLE,46.1593993092977,-1.19661735115043,,,,SOCIETE DE COMMISSARIAT AUX COMPTES ET DE REVISION DU CENTRE OUEST - SCORE (Commissaire aux comptes titulaire); JENP (Président de SAS),oui,oui,2026-07-27,sirene,LA ROCHELLE
BLS SERVICES,B,56,a contacter,,,,,,,,,,,,livraison,Transports routiers de fret de proximite,SAINT-YRIEIX-SUR-CHARENTE,16710,16,,,,LAURENT PHILIPPE SILLARD,Gérant,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/345109656,https://annuaire-entreprises.data.gouv.fr/entreprise/345109656,"https://www.google.com/maps?q=45.687086225,0.1081270193",https://www.google.com/search?q=BLS+SERVICES+SAINT-YRIEIX-SUR-CHARENTE,https://www.linkedin.com/search/results/companies/?keywords=BLS+SERVICES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BLS+SERVICES&ou=SAINT-YRIEIX-SUR-CHARENTE,https://www.societe.com/cgi-bin/search?champs=345109656,https://fr.trustpilot.com/review/blsservices.com,,blsservices.com,100-199,PME,6,12,5887681,159321,2020,38,1988-07-01,SARL,,0016,FR62345109656,active,345109656,34510965600115,49.41B,331 ROUTE DE SAINT-JEAN-D'ANGELY 16710 SAINT-YRIEIX-SUR-CHARENTE,45.687086225,0.1081270193,,,,,oui,oui,2026-07-27,sirene,SAINT-YRIEIX-SUR-CHARENTE
KOESIO ILE DE FRANCE,B,56,a contacter,,,,,,,,,,,,depannage,Reparation d'ordinateurs et d'equipements peripheriques,VILLIERS-SUR-MARNE,94350,94,,,,DIDIER BRASSAERT,Directeur Général,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/342021805,https://annuaire-entreprises.data.gouv.fr/entreprise/342021805,"https://www.google.com/maps?q=48.8368896283492,2.53757832346095",https://www.google.com/search?q=KOESIO+ILE+DE+FRANCE+VILLIERS-SUR-MARNE,https://www.linkedin.com/search/results/companies/?keywords=KOESIO+ILE+DE+FRANCE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=KOESIO+ILE+DE+FRANCE&ou=VILLIERS-SUR-MARNE,https://www.societe.com/cgi-bin/search?champs=342021805,https://fr.trustpilot.com/review/koesioiledefrance.fr,,koesioiledefrance.fr,100-199,ETI,6,34,46127847,5514996,2024,39,1987-07-20,SAS,,"9999, 1539",FR09342021805,active,342021805,34202180500318,95.11Z,5 BOULEVARD GEORGES MELIES 94350 VILLIERS-SUR-MARNE,48.8368896283492,2.53757832346095,,,,GABRIEL CROIZET (Directeur Général); KOESIO GROUPE (Président de SAS); AUDIT EXPANSION (Commissaire aux comptes suppléant); GRANT THORNTON (Commissaire aux comptes titulaire),oui,oui,2026-08-02,sirene,VILLIERS-SUR-MARNE
ALTUS ENERGY,B,56,a contacter,,,,,,,,,,,,maintenance,Reparation d'equipements electriques,VALBONNE,06560,06,,,,MATHIEU DIDIER JACQUES DEBONNET,Président de SAS,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/502315831,https://annuaire-entreprises.data.gouv.fr/entreprise/502315831,"https://www.google.com/maps?q=43.6267793251992,7.04233775529203",https://www.google.com/search?q=ALTUS+ENERGY+VALBONNE,https://www.linkedin.com/search/results/companies/?keywords=ALTUS+ENERGY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ALTUS+ENERGY&ou=VALBONNE,https://www.societe.com/cgi-bin/search?champs=502315831,https://fr.trustpilot.com/review/altusenergy.com,,altusenergy.com,20-49,PME,5,12,3725341,1701659,2024,18,2008-02-01,SAS,,3248,FR28502315831,active,502315831,50231583100078,33.14Z,IMMEUBLE ATLANTIS 2 55 ALLEE PIERRE ZILLER 06560 VALBONNE,43.6267793251992,7.04233775529203,,,,FABRICE FAYETTE (Commissaire aux comptes titulaire); DIDIER IVARRA (Commissaire aux comptes suppléant),oui,oui,2026-08-02,sirene,VALBONNE
HIGH COM,B,56,a contacter,,,,,,,,,,,,reseaux,Autres activites de telecommunication,VALBONNE,06560,06,,,,AIRKOM INVEST,Président de SAS,site+8|ca+15|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/852748433,https://annuaire-entreprises.data.gouv.fr/entreprise/852748433,"https://www.google.com/maps?q=43.6166976307788,7.05743554554283",https://www.google.com/search?q=HIGH+COM+VALBONNE,https://www.linkedin.com/search/results/companies/?keywords=HIGH+COM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=HIGH+COM&ou=VALBONNE,https://www.societe.com/cgi-bin/search?champs=852748433,https://fr.trustpilot.com/review/highcom.com,,highcom.com,20-49,PME,5,8,6982703,74673,2024,7,2019-07-17,SAS,,2148,FR00852748433,active,852748433,85274843300061,61.90Z,BATIMENT 3 1200 ROUTE DES LUCIOLES 06560 VALBONNE,43.6166976307788,7.05743554554283,,,,,oui,oui,2026-08-02,sirene,VALBONNE
