nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
BATISCOPIE,C,25,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LE TEIL,07400,07,,,,BORIS MICHEL KOSINE,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/507991552,https://annuaire-entreprises.data.gouv.fr/entreprise/507991552,"https://www.google.com/maps?q=44.539886567,4.6909139219",https://www.google.com/search?q=BATISCOPIE+LE+TEIL,https://www.linkedin.com/search/results/companies/?keywords=BATISCOPIE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=BATISCOPIE&ou=LE+TEIL,https://www.societe.com/cgi-bin/search?champs=507991552,,,,20-49,PME,1,6,,534305,2024,18,2008-10-01,SAS,,1486,FR05507991552,active,507991552,50799155200062,71.20B,55 AVENUE DE L'EUROPE UNIE 07400 LE TEIL,44.539886567,4.6909139219,,,,GINGER CEBTP (Président de SAS),non,oui,2026-08-03,sirene,LE TEIL
CAP AIN,C,25,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BLYES,01150,01,,,,YVES PIERRE RENE ROUFFIANDIS,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/513752634,https://annuaire-entreprises.data.gouv.fr/entreprise/513752634,"https://www.google.com/maps?q=45.840015199,5.2633507238",https://www.google.com/search?q=CAP+AIN+BLYES,https://www.linkedin.com/search/results/companies/?keywords=CAP+AIN,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CAP+AIN&ou=BLYES,https://www.societe.com/cgi-bin/search?champs=513752634,,,,10-19,PME,1,2,,113550,2018,17,2009-07-01,SARL,,1486,FR82513752634,active,513752634,51375263400024,71.20B,PARC INDUSTRIEL DE LA PLAINE DE L'AIN 55 IMP DES PRUNUS - LES BACCOLIERS 01150 BLYES,45.840015199,5.2633507238,,,,,non,oui,2026-08-01,sirene,BLYES
SCIENTIFIC BETA (FRANCE) SAS,C,25,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",NICE,06000,06,,,,XAVIER FRANCOIS MARIE GENDRE,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/848108205,https://annuaire-entreprises.data.gouv.fr/entreprise/848108205,"https://www.google.com/maps?q=43.6666289679274,7.21298895096727",https://www.google.com/search?q=SCIENTIFIC+BETA+%28FRANCE%29+SAS+NICE,https://www.linkedin.com/search/results/companies/?keywords=SCIENTIFIC+BETA+%28FRANCE%29+SAS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SCIENTIFIC+BETA+%28FRANCE%29+SAS&ou=NICE,https://www.societe.com/cgi-bin/search?champs=848108205,,,,20-49,PME,1,2,,505264,2024,7,2019-01-15,SAS,,1486,FR77848108205,active,848108205,84810820500024,71.20B,AIR PROMENADE - C/ O FLEX-O 470 PROMENADE DES ANGLAIS 06000 NICE,43.6666289679274,7.21298895096727,,,,NICHOLAS CHRISTOPHER RANKIN (Président de SAS); KPMG S.A. (Commissaire aux comptes titulaire),non,oui,2026-08-03,sirene,NICE
TENEO,C,22,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BRIGNAIS,,69,06 12 34 56 78,vous@email.com,mx_ok,,,email+12|tel+10,https://www.pappers.fr/entreprise/384335527,https://annuaire-entreprises.data.gouv.fr/entreprise/384335527,https://www.google.com/maps/search/?api=1&query=TENEO+BRIGNAIS,https://www.google.com/search?q=TENEO+BRIGNAIS,https://www.linkedin.com/search/results/companies/?keywords=TENEO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TENEO&ou=BRIGNAIS,https://www.societe.com/cgi-bin/search?champs=384335527,https://fr.trustpilot.com/review/teneo.fr,https://www.linkedin.com/company/aquitaine-hospitality,teneo.fr,,,,,,,,,,,,,FR88384335527,,384335527,38433552700097,71.20B,,,,site,non,,,oui,oui,2026-08-01,sirene,
ROCH SERVICE,C,20,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",CERGY,,95,,info@rochservice.com,mx_ok,,,email+20,https://www.pappers.fr/entreprise/411667140,https://annuaire-entreprises.data.gouv.fr/entreprise/411667140,https://www.google.com/maps/search/?api=1&query=ROCH+SERVICE+CERGY,https://www.google.com/search?q=ROCH+SERVICE+CERGY,https://www.linkedin.com/search/results/companies/?keywords=ROCH+SERVICE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ROCH+SERVICE&ou=CERGY,https://www.societe.com/cgi-bin/search?champs=411667140,https://fr.trustpilot.com/review/rochservice.com,,rochservice.com,,,,,,,,,,,,,FR51411667140,,411667140,41166714000064,71.20B,,,,site-generique,non,,,oui,oui,2026-08-03,sirene,
AF CONTROLE,C,18,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",CHERBOURG-EN-COTENTIN,,50,06 99 50 01 93,,,,,site+8|tel+10,https://www.pappers.fr/entreprise/752205401,https://annuaire-entreprises.data.gouv.fr/entreprise/752205401,https://www.google.com/maps/search/?api=1&query=AF+CONTROLE+CHERBOURG-EN-COTENTIN,https://www.google.com/search?q=AF+CONTROLE+CHERBOURG-EN-COTENTIN,https://www.linkedin.com/search/results/companies/?keywords=AF+CONTROLE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AF+CONTROLE&ou=CHERBOURG-EN-COTENTIN,https://www.societe.com/cgi-bin/search?champs=752205401,https://fr.trustpilot.com/review/afcontrole.fr,,afcontrole.fr,,,,,,,,,,,,,FR67752205401,,752205401,75220540100017,71.20B,,,,,,,,oui,oui,2026-08-02,sirene,
SUPAIRVISION,C,18,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ROSIERES-PRES-TROYES,,10,06 56 15 19 95,,,,,site+8|tel+10,https://www.pappers.fr/entreprise/825360068,https://annuaire-entreprises.data.gouv.fr/entreprise/825360068,https://www.google.com/maps/search/?api=1&query=SUPAIRVISION+ROSIERES-PRES-TROYES,https://www.google.com/search?q=SUPAIRVISION+ROSIERES-PRES-TROYES,https://www.linkedin.com/search/results/companies/?keywords=SUPAIRVISION,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SUPAIRVISION&ou=ROSIERES-PRES-TROYES,https://www.societe.com/cgi-bin/search?champs=825360068,https://fr.trustpilot.com/review/supairvision.fr,https://www.linkedin.com/company/supairvision,supairvision.fr,,,,,,,,,,,,,FR16825360068,,825360068,82536006800019,71.20B,,,,,,,,oui,oui,2026-08-03,sirene,
ADISS,C,8,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SEQUEDIN,,59,,,,,,site+8,https://www.pappers.fr/entreprise/498470491,https://annuaire-entreprises.data.gouv.fr/entreprise/498470491,https://www.google.com/maps/search/?api=1&query=ADISS+SEQUEDIN,https://www.google.com/search?q=ADISS+SEQUEDIN,https://www.linkedin.com/search/results/companies/?keywords=ADISS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ADISS&ou=SEQUEDIN,https://www.societe.com/cgi-bin/search?champs=498470491,https://fr.trustpilot.com/review/adiss.org,,adiss.org,,,,,,,,,,,,,FR24498470491,,498470491,49847049100032,71.20B,,,,,,,,oui,oui,2026-08-03,sirene,
SIGMA BETON,C,8,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",L'ISLE-D'ABEAU,,38,,,,,,site+8,https://www.pappers.fr/entreprise/343019428,https://annuaire-entreprises.data.gouv.fr/entreprise/343019428,https://www.google.com/maps/search/?api=1&query=SIGMA+BETON+L%27ISLE-D%27ABEAU,https://www.google.com/search?q=SIGMA+BETON+L%27ISLE-D%27ABEAU,https://www.linkedin.com/search/results/companies/?keywords=SIGMA+BETON,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SIGMA+BETON&ou=L%27ISLE-D%27ABEAU,https://www.societe.com/cgi-bin/search?champs=343019428,https://fr.trustpilot.com/review/sigmabeton.com,,sigmabeton.com,,,,,,,,,,,,,FR40343019428,,343019428,34301942800089,71.20B,,,,,,,,oui,oui,2026-08-01,sirene,
A 2 A INGENIERIE,,,a contacter,,,,,,,,,,,a faire,controle,"Analyses, essais et inspections techniques",PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423442490,42344249000045,71.20B,,,,,,,,,,,sirene,
A'BIS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",WOIPPY,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379925381,37992538100053,71.20B,,,,,,,,,,,sirene,
A.U.E.M.,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",THIANT,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424104974,42410497400029,71.20B,,,,,,,,,,,sirene,
AAC AGENCE ATLANTIC CONTROLE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BIARRITZ,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430100974,43010097400061,71.20B,,,,,,,,,,,sirene,
ABC AUTO BETON CONTROLES,C,0,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",MONTLUCON,,03,,,,,,,https://www.pappers.fr/entreprise/494132749,https://annuaire-entreprises.data.gouv.fr/entreprise/494132749,https://www.google.com/maps/search/?api=1&query=ABC+AUTO+BETON+CONTROLES+MONTLUCON,https://www.google.com/search?q=ABC+AUTO+BETON+CONTROLES+MONTLUCON,https://www.linkedin.com/search/results/companies/?keywords=ABC+AUTO+BETON+CONTROLES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ABC+AUTO+BETON+CONTROLES&ou=MONTLUCON,https://www.societe.com/cgi-bin/search?champs=494132749,,,,,,,,,,,,,,,,FR27494132749,,494132749,49413274900164,71.20B,,,,,,,,non,oui,2026-08-01,sirene,
ABCIDIA CERTIFICATION,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-REMY-LES-CHEVREUSE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514663400,51466340000034,71.20B,,,,,,,,,,,sirene,
ABP PLUS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",METZ,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509496436,50949643600031,71.20B,,,,,,,,,,,sirene,
ABR RESEAUX,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COUVILLE,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438536211,43853621100024,71.20B,,,,,,,,,,,sirene,
ABS CENTRE METALLURGIQUE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",METZ,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531747657,53174765700025,71.20B,,,,,,,,,,,sirene,
ABS EUROPE LTD,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383534732,38353473200011,71.20B,,,,,,,,,,,sirene,
ACCOAST,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PLOEREN,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514036151,51403615100041,71.20B,,,,,,,,,,,sirene,
ACEPE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",CHERBOURG-EN-COTENTIN,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811373943,81137394300018,71.20B,,,,,,,,,,,sirene,
ACM PHARMA,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BELLEGARDE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415251750,41525175000063,71.20B,,,,,,,,,,,sirene,
ACOBEX,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",CREIL,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444080121,44408012100056,71.20B,,,,,,,,,,,sirene,
ACRITEC,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",MOIRANS,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488336819,48833681900021,71.20B,,,,,,,,,,,sirene,
ACTE 21,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450755681,45075568100050,71.20B,,,,,,,,,,,sirene,
ACTICONTROLE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VAULX-EN-VELIN,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499944197,49994419700031,71.20B,,,,,,,,,,,sirene,
AD PARIS DIAGS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887833176,88783317600035,71.20B,,,,,,,,,,,sirene,
AD-LAB,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BRUSSIEU,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792042889,79204288900024,71.20B,,,,,,,,,,,sirene,
ADEQUAT ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412544074,41254407400062,71.20B,,,,,,,,,,,sirene,
ADESSO,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",AIX-EN-PROVENCE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843209701,84320970100021,71.20B,,,,,,,,,,,sirene,
ADETESTS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-CHAMOND,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484299078,48429907800044,71.20B,,,,,,,,,,,sirene,
ADOUR ASSAINISSEMENT VIDEO,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ORTHEZ,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485112684,48511268400017,71.20B,,,,,,,,,,,sirene,
AEC SERVICES,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BRON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510254840,51025484000034,71.20B,,,,,,,,,,,sirene,
AEDIFIS CONTROL TECHNIC,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419455910,41945591000069,71.20B,,,,,,,,,,,sirene,
AEROLAB,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VENDOME,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400260691,40026069100052,71.20B,,,,,,,,,,,sirene,
AFDIA,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LUCS SUR BOULOGNE (LES),,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803385491,80338549100029,71.20B,,,,,,,,,,,sirene,
AFNOR CERTIFICATION,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479076002,47907600200019,71.20B,,,,,,,,,,,sirene,
AGENCE DE DIAGNOSTIC NIORTAISE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",NIORT,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534800982,53480098200025,71.20B,,,,,,,,,,,sirene,
AGENCE PARISIENNE DE SURVEILLANCE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SEPT-SORTS,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353142912,35314291200040,71.20B,,,,,,,,,,,sirene,
AGENCE TECHNIQUE POUR L HABITAT,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COURNON-D'AUVERGNE,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387576093,38757609300075,71.20B,,,,,,,,,,,sirene,
AGRO ALIM CONSEIL,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LOUHANS,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389071028,38907102800028,71.20B,,,,,,,,,,,sirene,
AGRO BIO,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VANDŒUVRE-LES-NANCY,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434969911,43496991100081,71.20B,,,,,,,,,,,sirene,
AGRO QUALITY CONSULTING FRANCE ANALYSES,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",AMBLAINVILLE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534863212,53486321200013,71.20B,,,,,,,,,,,sirene,
AGROLAB'S,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",AURILLAC,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779075910,77907591000017,71.20B,,,,,,,,,,,sirene,
AIR CONTROLE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",DECIZE,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817382187,81738218700026,71.20B,,,,,,,,,,,sirene,
AIRMETRIE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",DECHY,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480964394,48096439400013,71.20B,,,,,,,,,,,sirene,
AIX OENOLOGIE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",MEYREUIL,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338304900,33830490000024,71.20B,,,,,,,,,,,sirene,
AKTRION FRANCE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499599256,49959925600041,71.20B,,,,,,,,,,,sirene,
ALBHADES PROVENCE,C,0,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ORAISON,,04,,,,,,,https://www.pappers.fr/entreprise/384684957,https://annuaire-entreprises.data.gouv.fr/entreprise/384684957,https://www.google.com/maps/search/?api=1&query=ALBHADES+PROVENCE+ORAISON,https://www.google.com/search?q=ALBHADES+PROVENCE+ORAISON,https://www.linkedin.com/search/results/companies/?keywords=ALBHADES+PROVENCE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ALBHADES+PROVENCE&ou=ORAISON,https://www.societe.com/cgi-bin/search?champs=384684957,,,,,,,,,,,,,,,,FR02384684957,,384684957,38468495700051,71.20B,,,,,,,,non,oui,2026-08-02,sirene,
ALGADE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",BESSINES-SUR-GARTEMPE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389321746,38932174600015,71.20B,,,,,,,,,,,sirene,
ALLIANCE CONTROLE BATIMENT,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LISSES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522014695,52201469500038,71.20B,,,,,,,,,,,sirene,
ALPES SERENITE INCENDIE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VOIRON,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509582284,50958228400022,71.20B,,,,,,,,,,,sirene,
ALPHATEST,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ORSAY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400741740,40074174000056,71.20B,,,,,,,,,,,sirene,
ALS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-PIERRE-DE-CHANDIEU,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801567728,80156772800044,71.20B,,,,,,,,,,,sirene,
ALS FRANCE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-QUENTIN-FALLAVIER,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423257542,42325754200039,71.20B,,,,,,,,,,,sirene,
AM'TECH MEDICAL,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ARCUEIL,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408496529,40849652900053,71.20B,,,,,,,,,,,sirene,
AMEA SYNERGIE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SURESNES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493725337,49372533700031,71.20B,,,,,,,,,,,sirene,
AMSPEC FRANCE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ROUEN,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831140470,83114047000038,71.20B,,,,,,,,,,,sirene,
AN LAB,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-ETIENNE-DU-ROUVRAY,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953195351,95319535100010,71.20B,,,,,,,,,,,sirene,
ANADIAG,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",HAGUENAU,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352615314,35261531400031,71.20B,,,,,,,,,,,sirene,
ANALYSES ET SURFACE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VAL-DE-REUIL,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392852323,39285232300048,71.20B,,,,,,,,,,,sirene,
ANALYSES QUALITE MICROBIOLOGIE CONSEIL,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",MAUGUIO,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438826919,43882691900021,71.20B,,,,,,,,,,,sirene,
ANALYTEC,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423718667,42371866700037,71.20B,,,,,,,,,,,sirene,
ANALYTICE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439223256,43922325600033,71.20B,,,,,,,,,,,sirene,
ANCO,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SCHŒLCHER,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344440391,34444039100144,71.20B,,,,,,,,,,,sirene,
ANTELLIS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444622831,44462283100030,71.20B,,,,,,,,,,,sirene,
APAVE CERTIFICATION,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500229398,50022939800028,71.20B,,,,,,,,,,,sirene,
APAVE INTERSERVICES INSPECTION,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451042592,45104259200027,71.20B,,,,,,,,,,,sirene,
APAVE NDT METALSCAN,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-LOUP-DE-VARENNES,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330930116,33093011600075,71.20B,,,,,,,,,,,sirene,
APAVE NON DESTRUCTIVE TESTING,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-LOUP-DE-VARENNES,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331025569,33102556900335,71.20B,,,,,,,,,,,sirene,
APG,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",COULOUNIEIX-CHAMIERS,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448284224,44828422400038,71.20B,,,,,,,,,,,sirene,
APPE DIAGNOSTICS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",ABSCON,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501037394,50103739400027,71.20B,,,,,,,,,,,sirene,
AQS,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",SAINT-GREGOIRE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793963190,79396319000046,71.20B,,,,,,,,,,,sirene,
AQUA-MESURE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LISSES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502012818,50201281800022,71.20B,,,,,,,,,,,sirene,
AQUALEHA,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",VITRE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403488893,40348889300013,71.20B,,,,,,,,,,,sirene,
AQUANALYSE LABORATOIRE,C,0,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PLANCY-L'ABBAYE,,10,,,,,,,https://www.pappers.fr/entreprise/518731245,https://annuaire-entreprises.data.gouv.fr/entreprise/518731245,https://www.google.com/maps/search/?api=1&query=AQUANALYSE+LABORATOIRE+PLANCY-L%27ABBAYE,https://www.google.com/search?q=AQUANALYSE+LABORATOIRE+PLANCY-L%27ABBAYE,https://www.linkedin.com/search/results/companies/?keywords=AQUANALYSE+LABORATOIRE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AQUANALYSE+LABORATOIRE&ou=PLANCY-L%27ABBAYE,https://www.societe.com/cgi-bin/search?champs=518731245,,,,,,,,,,,,,,,,FR49518731245,,518731245,51873124500032,71.20B,,,,,,,,non,oui,2026-08-03,sirene,
AQUAPROX TERTIAIRE,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",LE MEE-SUR-SEINE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799375696,79937569600066,71.20B,,,,,,,,,,,sirene,
AQUITAINE ANALYSES,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PESSAC,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349587899,34958789900031,71.20B,,,,,,,,,,,sirene,
ARDF EST,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",REMILLY,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811957976,81195797600038,71.20B,,,,,,,,,,,sirene,
ARESO,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",AVELIN,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509349650,50934965000028,71.20B,,,,,,,,,,,sirene,
ARIMAIR,,,a contacter,,,,,,,,,,,,controle,"Analyses, essais et inspections techniques",PLOUGASTEL-DAOULAS,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450832027,45083202700038,71.20B,,,,,,,,,,,sirene,
