nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
EGIR,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,STRASBOURG,67100,67,,,,MEHMET SIGIC (SIGIC),Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/409207818,https://annuaire-entreprises.data.gouv.fr/entreprise/409207818,"https://www.google.com/maps?q=48.552194745,7.7510100155",https://www.google.com/search?q=EGIR+STRASBOURG,https://www.linkedin.com/search/results/companies/?keywords=EGIR,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=EGIR&ou=STRASBOURG,https://www.societe.com/cgi-bin/search?champs=409207818,https://fr.trustpilot.com/review/egir.com,https://www.linkedin.com/company/markupgrade,egir.com,20-49,PME,2,4,,591694,2023,30,1996-10-01,SARL,"RGE, ESS",,FR02409207818,active,409207818,40920781800025,43.29A,58 ROUTE DE LA MEINAU 67100 STRASBOURG,48.552194745,7.7510100155,,,,,oui,oui,2026-08-19,sirene,STRASBOURG
ELLO,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,PLOUMAGOAR,22970,22,,,,ERIC EUZEN (EUZEN),Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/508314499,https://annuaire-entreprises.data.gouv.fr/entreprise/508314499,"https://www.google.com/maps?q=48.547651238,-3.14211915",https://www.google.com/search?q=ELLO+PLOUMAGOAR,https://www.linkedin.com/search/results/companies/?keywords=ELLO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ELLO&ou=PLOUMAGOAR,https://www.societe.com/cgi-bin/search?champs=508314499,https://fr.trustpilot.com/review/ello.fr,,ello.fr,10-19,PME,2,5,,29066,2024,18,2008-09-22,SARL,RGE,1596,FR10508314499,active,508314499,50831449900031,43.22A,ZA RUNANVIZIT 12 IMPASSE DES BUIS 22970 PLOUMAGOAR,48.547651238,-3.14211915,,,,,oui,oui,2026-08-07,sirene,PLOUMAGOAR
EURO GAZ,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,BRIE-COMTE-ROBERT,77170,77,,,,STEPHANE EDMOND DENIS LASSALLE (LASSALLE),Président de SAS,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/451752729,https://annuaire-entreprises.data.gouv.fr/entreprise/451752729,"https://www.google.com/maps?q=48.699747142,2.6018917001",https://www.google.com/search?q=EURO+GAZ+BRIE-COMTE-ROBERT,https://www.linkedin.com/search/results/companies/?keywords=EURO+GAZ,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=EURO+GAZ&ou=BRIE-COMTE-ROBERT,https://www.societe.com/cgi-bin/search?champs=451752729,https://fr.trustpilot.com/review/eurogaz.com,,eurogaz.com,10-19,PME,2,4,,18773,2024,22,2004-01-06,SAS,RGE,"2420, 1597, 9999",FR01451752729,active,451752729,45175272900025,43.22B,26 RUE DU GENERAL LECLERC 77170 BRIE-COMTE-ROBERT,48.699747142,2.6018917001,,,,LAURENT PASCAL RENE PREVOST (PREVOST) (Directeur Général),oui,oui,2026-08-24,sirene,BRIE-COMTE-ROBERT
HUGEL,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,LES PAVILLONS-SOUS-BOIS,93320,93,,,,PATRICK HUGEL,Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/444708150,https://annuaire-entreprises.data.gouv.fr/entreprise/444708150,"https://www.google.com/maps?q=48.89974339,2.4995876292",https://www.google.com/search?q=HUGEL+LES+PAVILLONS-SOUS-BOIS,https://www.linkedin.com/search/results/companies/?keywords=HUGEL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=HUGEL&ou=LES+PAVILLONS-SOUS-BOIS,https://www.societe.com/cgi-bin/search?champs=444708150,https://fr.trustpilot.com/review/hugel.fr,,hugel.fr,10-19,PME,2,2,,88315,2024,24,2002-10-01,SARL,RGE,"1597, 9999",FR42444708150,active,444708150,44470815000016,43.22B,11 AVENUE ALBERT THOMAS 93320 LES PAVILLONS-SOUS-BOIS,48.89974339,2.4995876292,,,,,oui,oui,2026-08-24,sirene,LES PAVILLONS-SOUS-BOIS
IGEO,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,LA MEZIERE,35520,35,,,,GC INVEST,Président de SAS,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/492265731,https://annuaire-entreprises.data.gouv.fr/entreprise/492265731,"https://www.google.com/maps?q=48.20447786,-1.726699779",https://www.google.com/search?q=IGEO+LA+MEZIERE,https://www.linkedin.com/search/results/companies/?keywords=IGEO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=IGEO&ou=LA+MEZIERE,https://www.societe.com/cgi-bin/search?champs=492265731,https://fr.trustpilot.com/review/igeo.fr,https://www.linkedin.com/company/boischaut,igeo.fr,20-49,PME,2,9,,200147,2024,20,2006-09-01,SAS,RGE,"2420, 2609, 1597",FR44492265731,active,492265731,49226573100058,43.22B,ZAC DE CAP MALO AVENUE DU PHARE DE LA BALUE 35520 LA MEZIERE,48.20447786,-1.726699779,,,,KLAVD'YS (Directeur Général),oui,oui,2026-08-04,sirene,LA MEZIERE
JULIANE,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,LYON,69003,69,,,,JULIEN BERNARD MARCEL BINET,Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/491763363,https://annuaire-entreprises.data.gouv.fr/entreprise/491763363,"https://www.google.com/maps?q=45.759725614,4.8628820747",https://www.google.com/search?q=JULIANE+LYON,https://www.linkedin.com/search/results/companies/?keywords=JULIANE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=JULIANE&ou=LYON,https://www.societe.com/cgi-bin/search?champs=491763363,https://fr.trustpilot.com/review/juliane.fr,https://www.linkedin.com/company/boischaut,juliane.fr,10-19,PME,2,4,,38793,2024,20,2006-09-08,SARL,RGE,,FR29491763363,active,491763363,49176336300026,43.22A,56 RUE MAURICE FLANDIN 69003 LYON,45.759725614,4.8628820747,,,,MAXIME JAMES JACQUES MICHEL HAYES (Gérant),oui,oui,2026-08-20,sirene,LYON
K HELIOS,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-JULIEN-LES-ROSIERS,30340,30,,,,THOMAS BONNEFILLE,Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/511171928,https://annuaire-entreprises.data.gouv.fr/entreprise/511171928,"https://www.google.com/maps?q=44.168073597,4.0995438618",https://www.google.com/search?q=K+HELIOS+SAINT-JULIEN-LES-ROSIERS,https://www.linkedin.com/search/results/companies/?keywords=K+HELIOS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=K+HELIOS&ou=SAINT-JULIEN-LES-ROSIERS,https://www.societe.com/cgi-bin/search?champs=511171928,https://fr.trustpilot.com/review/khelios.net,,khelios.net,10-19,PME,2,3,,260251,2024,17,2009-03-13,SAS,RGE,"2609, 1597, 2420",FR19511171928,active,511171928,51117192800019,43.22B,65 CHEMIN DES AGONEDES 30340 SAINT-JULIEN-LES-ROSIERS,44.168073597,4.0995438618,,,,FABON (Président de SAS); BHF (Directeur Général),oui,oui,2026-08-04,sirene,SAINT-JULIEN-LES-ROSIERS
MAGNE ET PALMER,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,TOULOUSE,31100,31,,,,DAVID MAGNE,Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/499039964,https://annuaire-entreprises.data.gouv.fr/entreprise/499039964,"https://www.google.com/maps?q=43.552269757,1.4067046358",https://www.google.com/search?q=MAGNE+ET+PALMER+TOULOUSE,https://www.linkedin.com/search/results/companies/?keywords=MAGNE+ET+PALMER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=MAGNE+ET+PALMER&ou=TOULOUSE,https://www.societe.com/cgi-bin/search?champs=499039964,https://fr.trustpilot.com/review/magneetpalmer.com,,magneetpalmer.com,20-49,PME,2,3,,73652,2023,19,2007-07-01,SARL,RGE,"2609, 2420, 1597",FR79499039964,active,499039964,49903996400030,43.22A,6 B RUE HENRI TURNER 31100 TOULOUSE,43.552269757,1.4067046358,,,,LUCAS PALMER (Gérant),oui,oui,2026-08-03,sirene,TOULOUSE
OSTAL,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,SIGEAN,11130,11,,,,AURELIEN LAPLAIGE,Président de SAS,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/813744877,https://annuaire-entreprises.data.gouv.fr/entreprise/813744877,"https://www.google.com/maps?q=43.024878168,2.9883548154",https://www.google.com/search?q=OSTAL+SIGEAN,https://www.linkedin.com/search/results/companies/?keywords=OSTAL,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=OSTAL&ou=SIGEAN,https://www.societe.com/cgi-bin/search?champs=813744877,https://fr.trustpilot.com/review/ostal.fr,https://www.linkedin.com/company/boischaut,ostal.fr,10-19,PME,2,3,100328,16972,2016,11,2015-09-20,SAS,RGE,"1596, 2420, 2609",FR44813744877,active,813744877,81374487700016,43.29A,1D 1 D CHEMIN DE LA ROUQUILLE 11130 SIGEAN,43.024878168,2.9883548154,,,,,oui,oui,2026-08-04,sirene,SIGEAN
SANIMAX,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,PARIS,75020,75,,,,FATIH CIRAK,Gérant,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/524722808,https://annuaire-entreprises.data.gouv.fr/entreprise/524722808,"https://www.google.com/maps?q=48.867776518,2.400523185",https://www.google.com/search?q=SANIMAX+PARIS,https://www.linkedin.com/search/results/companies/?keywords=SANIMAX,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SANIMAX&ou=PARIS,https://www.societe.com/cgi-bin/search?champs=524722808,https://fr.trustpilot.com/review/sanimax.com,https://www.linkedin.com/company/sanimax,sanimax.com,20-49,PME,2,5,,192822,2021,16,2010-09-01,SARL,RGE,"9999, 1597",FR56524722808,active,524722808,52472280800036,43.22A,2 B RUE DUPONT DE L'EURE 75020 PARIS,48.867776518,2.400523185,,,,,oui,oui,2026-08-23,sirene,PARIS
SERVI GAZ,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,INGRE,45140,45,,,,PASCAL PIERRE LOUIS LEPAGE,Autre,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/950457242,https://annuaire-entreprises.data.gouv.fr/entreprise/950457242,"https://www.google.com/maps?q=47.9329293023511,1.83142187246584",https://www.google.com/search?q=SERVI+GAZ+INGRE,https://www.linkedin.com/search/results/companies/?keywords=SERVI+GAZ,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SERVI+GAZ&ou=INGRE,https://www.societe.com/cgi-bin/search?champs=950457242,https://fr.trustpilot.com/review/servigaz.fr,,servigaz.fr,10-19,PME,2,4,,81797,2025,37,1989-10-01,SARL,RGE,"1597, 2420, 2609",FR90950457242,active,950457242,95045724200044,43.22B,257 ROUTE NATIONALE 45140 INGRE,47.9329293023511,1.83142187246584,,,,,oui,oui,2026-08-14,sirene,INGRE
SOCIETE B.M,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,LAVELANET,09300,09,,,,SEBASTIEN DENIS CHRISTIAN MASSE,Président de SAS,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/514213941,https://annuaire-entreprises.data.gouv.fr/entreprise/514213941,"https://www.google.com/maps?q=42.923285731,1.86849602",https://www.google.com/search?q=SOCIETE+B.M+LAVELANET,https://www.linkedin.com/search/results/companies/?keywords=SOCIETE+B.M,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=SOCIETE+B.M&ou=LAVELANET,https://www.societe.com/cgi-bin/search?champs=514213941,https://fr.trustpilot.com/review/societebm.fr,,societebm.fr,20-49,PME,2,6,,71160,2024,17,2009-07-01,SAS,RGE,"2420, 1597, 2609",FR07514213941,active,514213941,51421394100016,43.22A,4 AVENUE DE BELESTA 09300 LAVELANET,42.923285731,1.86849602,,,,,oui,oui,2026-08-03,sirene,LAVELANET
TECHNIGAZ,B,46,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,ANDERNOS-LES-BAINS,33510,33,,,,SOFI-DB,Président de SAS,site+8|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/388162398,https://annuaire-entreprises.data.gouv.fr/entreprise/388162398,"https://www.google.com/maps?q=44.7662909912161,-1.07710202350393",https://www.google.com/search?q=TECHNIGAZ+ANDERNOS-LES-BAINS,https://www.linkedin.com/search/results/companies/?keywords=TECHNIGAZ,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=TECHNIGAZ&ou=ANDERNOS-LES-BAINS,https://www.societe.com/cgi-bin/search?champs=388162398,https://fr.trustpilot.com/review/technigaz.com,,technigaz.com,10-19,PME,2,4,,97686,2024,34,1992-07-01,SAS,"RGE, ESS",3248,FR72388162398,active,388162398,38816239800043,43.22B,14 RUE NICEPHORE NIEPCE 33510 ANDERNOS-LES-BAINS,44.7662909912161,-1.07710202350393,,,,SODI-DB SAS (Président de SAS),oui,oui,2026-08-09,sirene,ANDERNOS-LES-BAINS
ECO ATLANTIQUE,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SURGERES,17700,17,,sales@nicsell.com,mx_ok,BLUE AUDIT,Commissaire aux comptes titulaire,email+12|effectif+10|categorie+5|multi-agences+8|anciennete+5|dirigeant+5,https://www.pappers.fr/entreprise/799435193,https://annuaire-entreprises.data.gouv.fr/entreprise/799435193,"https://www.google.com/maps?q=46.1145945245784,-0.760338997385337",https://www.google.com/search?q=ECO+ATLANTIQUE+SURGERES,https://www.linkedin.com/search/results/companies/?keywords=ECO+ATLANTIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ECO+ATLANTIQUE&ou=SURGERES,https://www.societe.com/cgi-bin/search?champs=799435193,https://fr.trustpilot.com/review/ecoatlantique.fr,,ecoatlantique.fr,10-19,PME,2,7,,83877,2023,12,2014-01-02,SAS,,,FR88799435193,active,799435193,79943519300070,43.22B,3 RUE DES PALOMBES 17700 SURGERES,46.1145945245784,-0.760338997385337,site,non,,CHATEAU D'ANAIS (Président de SAS),oui,oui,2026-08-06,sirene,SURGERES
2C ENERGIES,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,PRESLES,95590,95,,,,CRISTIAN-BOGDAN LEAT,Président de SAS,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/841156599,https://annuaire-entreprises.data.gouv.fr/entreprise/841156599,"https://www.google.com/maps?q=49.1152583567687,2.28742509556589",https://www.google.com/search?q=2C+ENERGIES+PRESLES,https://www.linkedin.com/search/results/companies/?keywords=2C+ENERGIES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=2C+ENERGIES&ou=PRESLES,https://www.societe.com/cgi-bin/search?champs=841156599,,,,20-49,PME,1,2,1552649,143297,2020,8,2018-07-07,SAS,RGE,"1597, 2609, 9999",FR65841156599,active,841156599,84115659900026,43.22B,9000 PLACE DU GENERAL LECLERC 95590 PRESLES,49.1152583567687,2.28742509556589,,,,,non,non,2026-08-29,sirene,PRESLES
3 DEGRES FARENEIT,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SARTROUVILLE,78500,78,,,,JOEL CLAUDEPIERRE,Autre,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/429410079,https://annuaire-entreprises.data.gouv.fr/entreprise/429410079,"https://www.google.com/maps?q=48.9499134131498,2.18999828343042",https://www.google.com/search?q=3+DEGRES+FARENEIT+SARTROUVILLE,https://www.linkedin.com/search/results/companies/?keywords=3+DEGRES+FARENEIT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=3+DEGRES+FARENEIT&ou=SARTROUVILLE,https://www.societe.com/cgi-bin/search?champs=429410079,,,,20-49,ETI,1,5,3572717,155947,2024,26,2000-01-01,SAS,RGE,"2420, 2609, 1597",FR21429410079,active,429410079,42941007900033,43.22B,ZI DU PRUNAY 38 A 46 38 RUE CALMETTE GUERIN 78500 SARTROUVILLE,48.9499134131498,2.18999828343042,,,,CHRISTOPHE PUGA (Personne ayant le pouvoir d’engager à titre habituel la société); TIPIE (Président de SAS); CARMYN (Commissaire aux comptes titulaire),non,oui,2026-08-23,sirene,SARTROUVILLE
A.G.C. ATELIER GENIE CLIMATIQUE,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,ERGUE-GABERIC,29500,29,,,,ERWAN FRANCOIS JEANNES (JEANNES),Gérant,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/500729777,https://annuaire-entreprises.data.gouv.fr/entreprise/500729777,"https://www.google.com/maps?q=48.003112214,-4.037679798",https://www.google.com/search?q=A.G.C.+ATELIER+GENIE+CLIMATIQUE+ERGUE-GABERIC,https://www.linkedin.com/search/results/companies/?keywords=A.G.C.+ATELIER+GENIE+CLIMATIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=A.G.C.+ATELIER+GENIE+CLIMATIQUE&ou=ERGUE-GABERIC,https://www.societe.com/cgi-bin/search?champs=500729777,,,,10-19,PME,1,1,1431844,153425,2025,19,2007-11-02,5458,"RGE, ESS","2609, 1596",FR07500729777,active,500729777,50072977700010,43.22A,2 RUE DE LA CROIX ROUGE 29500 ERGUE-GABERIC,48.003112214,-4.037679798,,,,,non,oui,2026-08-08,sirene,ERGUE-GABERIC
A2T,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-MAUR-DES-FOSSES,94100,94,,,,NX1,Président de SAS,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/511011090,https://annuaire-entreprises.data.gouv.fr/entreprise/511011090,"https://www.google.com/maps?q=48.797337321,2.4724929441",https://www.google.com/search?q=A2T+SAINT-MAUR-DES-FOSSES,https://www.linkedin.com/search/results/companies/?keywords=A2T,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=A2T&ou=SAINT-MAUR-DES-FOSSES,https://www.societe.com/cgi-bin/search?champs=511011090,,,,20-49,PME,1,5,6970848,346149,2025,17,2009-03-10,SAS,RGE,"2420, 2609, 1597",FR80511011090,active,511011090,51101109000053,43.22A,2 VILLA GERARD 94100 SAINT-MAUR-DES-FOSSES,48.797337321,2.4724929441,,,,BMH CONSEIL (Directeur Général),non,non,2026-08-30,sirene,SAINT-MAUR-DES-FOSSES
ABCLIM CONCEPT,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-JEAN-DE-LA-RUELLE,45140,45,,,,GROUPE VERTICE,Président de SAS,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/495289159,https://annuaire-entreprises.data.gouv.fr/entreprise/495289159,"https://www.google.com/maps?q=47.910642063,1.8631360529",https://www.google.com/search?q=ABCLIM+CONCEPT+SAINT-JEAN-DE-LA-RUELLE,https://www.linkedin.com/search/results/companies/?keywords=ABCLIM+CONCEPT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ABCLIM+CONCEPT&ou=SAINT-JEAN-DE-LA-RUELLE,https://www.societe.com/cgi-bin/search?champs=495289159,,,,10-19,PME,1,2,1125503,49728,2025,19,2007-04-06,SAS,RGE,2609,FR52495289159,active,495289159,49528915900024,43.22B,19 RUE BERNARD PALISSY 45140 SAINT-JEAN-DE-LA-RUELLE,47.910642063,1.8631360529,,,,,non,oui,2026-08-14,sirene,SAINT-JEAN-DE-LA-RUELLE
ACD ACTIF CHAUFFAGE DEPANNAGE,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,WASQUEHAL,59290,59,,,,STEPHANIE KINIC (COLLOT),Gérant,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/402275150,https://annuaire-entreprises.data.gouv.fr/entreprise/402275150,"https://www.google.com/maps?q=50.689312897,3.1452592082",https://www.google.com/search?q=ACD+ACTIF+CHAUFFAGE+DEPANNAGE+WASQUEHAL,https://www.linkedin.com/search/results/companies/?keywords=ACD+ACTIF+CHAUFFAGE+DEPANNAGE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ACD+ACTIF+CHAUFFAGE+DEPANNAGE&ou=WASQUEHAL,https://www.societe.com/cgi-bin/search?champs=402275150,,,,10-19,GE,1,3,1260331,13649,2024,31,1995-10-03,SARL,RGE,"1256, 0998",FR59402275150,active,402275150,40227515000033,43.22B,36 RUE DE TOURCOING 59290 WASQUEHAL,50.689312897,3.1452592082,,,,,non,oui,2026-08-17,sirene,WASQUEHAL
ACH AUVERGNE CENTRE HABITAT,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,PONT-DU-CHATEAU,63430,63,,,,DAMIEN VILLATEAU (VILLATEAU),Gérant,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/481705986,https://annuaire-entreprises.data.gouv.fr/entreprise/481705986,"https://www.google.com/maps?q=45.791068099,3.2286372773",https://www.google.com/search?q=ACH+AUVERGNE+CENTRE+HABITAT+PONT-DU-CHATEAU,https://www.linkedin.com/search/results/companies/?keywords=ACH+AUVERGNE+CENTRE+HABITAT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ACH+AUVERGNE+CENTRE+HABITAT&ou=PONT-DU-CHATEAU,https://www.societe.com/cgi-bin/search?champs=481705986,,,,20-49,ETI,1,1,2274056,189736,2024,21,2005-03-17,SARL,RGE,0158,FR39481705986,active,481705986,48170598600018,43.29A,ZA LA LISSANDRE RUE DENIS PAPIN 63430 PONT-DU-CHATEAU,45.791068099,3.2286372773,,,,DAMIEN FRANCOIS CLAUDE VILLATEAU (Gérant),non,oui,2026-08-19,sirene,PONT-DU-CHATEAU
ACTIVENT RUGONI,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,ANNECY,74000,74,,,,JEROME CLAUDE (CLAUDE),Gérant,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/331565606,https://annuaire-entreprises.data.gouv.fr/entreprise/331565606,"https://www.google.com/maps?q=45.936963165,6.1268558968",https://www.google.com/search?q=ACTIVENT+RUGONI+ANNECY,https://www.linkedin.com/search/results/companies/?keywords=ACTIVENT+RUGONI,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ACTIVENT+RUGONI&ou=ANNECY,https://www.societe.com/cgi-bin/search?champs=331565606,,,,10-19,PME,1,3,1812976,161902,2024,42,1984-10-01,5458,ESS,3248,FR48331565606,active,331565606,33156560600034,43.22B,813 RTE DES VERNES 74000 ANNECY,45.936963165,6.1268558968,,,,JEROME DAMIEN CLAUDE (Gérant),non,oui,2026-08-22,sirene,ANNECY
AD VALIDEM ENR TOULOUSE,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,CUGNAUX,31270,31,,,,JEAN-PAUL ROUSSEAU (ROUSSEAU),Gérant,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/512134628,https://annuaire-entreprises.data.gouv.fr/entreprise/512134628,"https://www.google.com/maps?q=43.5352666460363,1.35821117090381",https://www.google.com/search?q=AD+VALIDEM+ENR+TOULOUSE+CUGNAUX,https://www.linkedin.com/search/results/companies/?keywords=AD+VALIDEM+ENR+TOULOUSE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=AD+VALIDEM+ENR+TOULOUSE&ou=CUGNAUX,https://www.societe.com/cgi-bin/search?champs=512134628,,,,10-19,PME,1,11,1518872,169321,2025,17,2009-05-04,SARL,RGE,"1596, 2609",FR41512134628,active,512134628,51213462800043,43.22B,10 B RUE ALFRED SAUVY 31270 CUGNAUX,43.5352666460363,1.35821117090381,,,,FLORENT TEIXIDO (Gérant),non,oui,2026-08-04,sirene,CUGNAUX
ADPR CVC,B,45,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,CHEVIGNY-SAINT-SAUVEUR,21800,21,,,,RP DÉVELOPPEMENT,Président de SAS,ca+15|effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/753150325,https://annuaire-entreprises.data.gouv.fr/entreprise/753150325,"https://www.google.com/maps?q=47.2815210158359,5.13573600612857",https://www.google.com/search?q=ADPR+CVC+CHEVIGNY-SAINT-SAUVEUR,https://www.linkedin.com/search/results/companies/?keywords=ADPR+CVC,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=ADPR+CVC&ou=CHEVIGNY-SAINT-SAUVEUR,https://www.societe.com/cgi-bin/search?champs=753150325,,,,20-49,PME,1,4,7502534,658595,2024,14,2012-09-01,SAS,RGE,"1597, 2609, 2420",FR14753150325,active,753150325,75315032500045,43.22A,7 BOULEVARD DE L'EUROPE 21800 CHEVIGNY-SAINT-SAUVEUR,47.2815210158359,5.13573600612857,,,,PAJEST (Directeur Général),non,oui,2026-08-07,sirene,CHEVIGNY-SAINT-SAUVEUR
